Gene_ID,Sl_hyd_r1,Sl_hyd_r2,Sl_hyd_r3,Sl_des_r1,Sl_des_r2,Sl_des_r3,Sl_rehyd_r1,Sl_rehyd_r2,Sl_rehyd_r3
MSTRG.20320,18.92485,16.234568,12.235431,7.460632,6.376346,8.810244,11.101096,13.275812,9.117795
MSTRG.20324,8.06029,4.157299,5.462594,4.489499,5.135302,3.750737,15.905408,6.588451,6.172272
MSTRG.20323,3.473881,7.035107,1.928167,5.918886,7.17887,4.244888,4.851982,5.589297,5.526522
MSTRG.20325,18.84226,16.354601,12.380388,6.073544,7.158153,9.325892,16.839622,12.314113,9.507107
MSTRG.20326,5.409708,4.183259,4.349843,4.165654,2.972325,3.025096,5.871489,5.272989,6.259928
MSTRG.20327,19.099672,25.520319,11.431713,33.104939,27.853104,29.373276,16.327942,18.597895,23.539221
MSTRG.20328,2.809944,0.0,1.455973,7.895021,5.020216,2.656006,3.851078,0.0,1.032543
MSTRG.20329,3.166877,3.852543,3.320642,6.4295,6.676012,7.303991,6.008747,5.917034,8.599347
MSTRG.20330,0.0,1.012832,1.537823,1.593766,1.230025,0.0,19.668955,11.079556,20.917294
MSTRG.20331,4.523344,4.412963,3.59225,2.284111,1.465921,2.750126,3.666293,4.948159,4.666678
MSTRG.20332,0.0,1.074275,1.309538,1.336744,1.340637,0.0,20.850262,10.101748,18.869377
MSTRG.20333,5.637056,5.677942,3.623121,3.486048,2.161945,3.143895,4.626844,6.033394,8.205327
MSTRG.20335,0.0,1.118485,1.182059,1.111776,1.875461,0.0,20.457148,11.563452,20.091171
MSTRG.20334,3.47704,2.813176,2.531626,5.739067,5.607421,4.503866,4.078357,5.241818,6.516451
MSTRG.20336,4.159751,3.565925,3.426013,2.030599,2.145037,2.680186,4.320065,3.955928,4.492616
MSTRG.20338,0.0,0.0,1.410238,1.09528,1.763264,0.0,18.707634,11.891127,19.299122
MSTRG.20337,3.022676,3.517873,2.67956,6.275275,6.444164,5.778053,5.788838,5.266818,7.59371
MSTRG.20339,0.0,1.165388,1.596134,1.852268,1.792222,0.0,20.626333,12.057665,21.084768
MSTRG.20340,43.961864,80.71035,102.37207,71.347969,107.290001,79.700424,58.098427,94.4776,91.622559
MSTRG.20341,29.780354,26.933018,29.871025,46.073032,42.929592,41.34,50.807487,40.291904,53.550247
MSTRG.20343,3.158175,5.145415,4.767325,6.904763,5.965539,7.727645,10.582314,11.591365,12.750098
MSTRG.20342,33.559971,61.855797,77.376137,55.437275,314.817719,321.368835,132.235474,70.684418,403.682831
MSTRG.20344,38.554707,67.536217,84.449722,58.935589,88.401733,67.032845,55.83091,79.316521,77.161118
MSTRG.20345,97.028778,84.721527,90.581169,43.444588,39.246746,53.370384,50.08062,91.049225,98.488594
MSTRG.20347,5.107023,10.714588,7.153113,6.614715,5.718499,6.390661,11.600501,8.041063,10.022691
MSTRG.20346,475.260193,415.41803,553.543274,639.381348,335.150787,338.952637,134.133163,799.190613,430.160217
MSTRG.20348,60.29784,56.900097,35.162197,39.507343,29.360546,47.083012,66.103279,77.104698,93.69178
MSTRG.20349,93.957878,95.312538,95.152672,67.233238,61.497311,84.297134,68.817184,62.343998,84.640594
MSTRG.20352,4.049012,5.453401,4.977633,10.769879,8.334164,6.303718,15.906909,8.130802,17.000948
MSTRG.20353,9.2066,4.263301,9.084118,8.149587,16.466564,4.293242,21.952042,22.271122,14.690626
MSTRG.20354,0.0,2.461483,2.960884,2.179698,5.786321,2.778461,10.001581,1.489243,8.709582
MSTRG.20355,29.114344,19.446659,21.299204,32.425911,36.104767,32.49271,57.092434,47.707733,72.796822
MSTRG.20350,75.822243,68.607613,102.454933,121.917664,130.016602,79.175255,76.804268,121.273933,94.60318
MSTRG.20351,94.022842,110.373077,81.637871,70.114799,56.609039,80.751869,103.221733,97.641014,117.907425
MSTRG.20356,4.778257,4.060433,4.622049,5.887535,3.817596,3.920083,6.452828,4.670325,4.997376
MSTRG.20357,8.844454,7.089997,8.304543,10.102392,6.95642,5.257676,9.905566,8.629989,10.501071
MSTRG.20358,9.565535,8.922308,8.805112,9.146748,7.186035,10.70456,6.204136,9.187118,8.779719
MSTRG.20359,3.712695,5.053136,4.125956,2.46189,2.120725,3.778045,2.367759,11.609541,12.279583
MSTRG.20360,7.499021,6.367427,7.447282,8.022756,7.11267,7.416277,6.526715,7.483262,6.605786
MSTRG.20363,16.334568,12.753963,13.503778,16.457275,12.765731,16.570004,10.4012,16.964205,14.948035
MSTRG.20361,9.253908,7.433745,9.916769,11.379279,5.673471,4.99732,11.215979,10.529826,10.940028
MSTRG.20362,1.459159,1.502224,1.38281,2.055213,4.751227,2.021457,0.0,1.794395,2.643419
MSTRG.20364,7.318465,6.107978,7.659779,7.851497,7.396885,6.82829,5.626239,6.885016,6.204242
MSTRG.20365,5.339935,6.339019,3.804134,3.802768,3.323482,3.142997,3.864248,5.034535,2.596911
MSTRG.20366,2.772909,4.426446,3.244474,5.777792,2.623025,4.530166,14.311227,4.203332,6.123268
MSTRG.20367,4.03608,4.458048,4.41959,9.692833,6.122911,10.856139,7.407284,6.374185,7.406949
MSTRG.20368,5.969592,4.212232,5.988767,6.961042,7.032385,4.95838,3.849723,5.993693,5.546152
MSTRG.20369,3.035603,2.656142,2.154829,4.798904,4.865736,4.153872,3.442657,2.973242,4.345486
MSTRG.20370,6.234989,4.182709,6.413512,5.386912,6.371793,4.554512,2.699644,5.298353,5.942241
MSTRG.20371,10.543987,10.886578,9.322017,11.03888,7.097836,7.531704,7.191711,11.371003,9.388688
MSTRG.20372,5.451098,7.698959,5.507913,3.311054,2.577882,5.626314,6.838075,15.836746,18.119453
MSTRG.20373,8.160187,6.269363,6.669409,6.467045,8.869251,7.368216,4.011311,6.755289,7.57859
MSTRG.20374,3.926366,4.581083,3.851726,5.304034,3.560122,3.426822,2.954476,4.171821,3.30947
MSTRG.20375,11.752925,6.280214,9.267196,12.941034,12.810676,9.310155,9.497271,9.337282,10.887372
MSTRG.20376,213.507507,174.363159,171.676056,40.191322,55.141872,64.086082,76.346809,130.441681,109.23365
MSTRG.20377,16.61731,14.48728,11.795157,29.350521,26.135916,26.856724,52.146446,26.478933,32.033684
MSTRG.20378,65.877228,71.063026,53.096382,29.768332,25.255064,30.796398,25.383381,40.624298,45.736725
MSTRG.20379,34.153915,43.796101,27.191504,30.245399,22.60915,24.468533,18.440981,19.983019,25.282064
MSTRG.20380,4.569567,8.15431,10.916143,2.293222,2.306866,1.709834,2.023815,5.287449,1.854562
MSTRG.20382,3.47746,5.752661,2.974003,4.847163,3.744162,7.151626,6.434599,5.472906,6.802991
MSTRG.20381,0.0,2.843426,1.115321,5.537813,1.999344,0.0,0.0,0.0,0.995286
MSTRG.20383,2.433522,4.927363,2.51072,3.115528,6.771812,2.354001,10.654704,2.133699,2.558534
MSTRG.20384,3.142231,4.803846,3.007949,7.2791,3.726604,4.201443,4.811584,5.024503,3.851812
MSTRG.20385,18.004221,13.223628,6.441144,19.737465,8.276052,20.743757,23.005032,15.606452,20.94627
MSTRG.20387,12.367118,14.206075,10.768409,12.358064,6.66644,6.638184,6.95945,8.448676,7.612711
MSTRG.20386,6.390473,7.442808,5.066357,6.308917,1.986384,5.753463,4.181936,4.034002,5.396621
MSTRG.20388,7.390854,8.922816,5.902009,6.850864,1.898273,6.160034,3.908559,5.890246,4.949799
MSTRG.20389,2.607725,3.469397,3.171826,3.341882,1.410319,1.803825,2.096446,1.349303,1.100888
MSTRG.20390,19.174145,23.868784,13.451217,16.569553,8.248264,13.02923,9.220255,7.35954,10.075661
MSTRG.20392,6.541698,7.911251,5.206831,5.147303,2.045094,5.121437,3.428158,4.636816,4.490687
MSTRG.20391,3.641541,4.81551,6.421013,4.71488,9.164911,7.906601,3.043801,4.30546,3.336967
MSTRG.20393,5.13453,9.155231,6.42008,4.743918,9.266438,4.225972,3.399467,4.101378,4.833219
MSTRG.20394,1.212066,3.996203,2.000117,1.1599,3.313135,3.904474,0.0,1.747567,2.273318
MSTRG.20395,11.047924,14.291856,9.625591,13.751572,11.750738,11.921786,8.442575,9.669313,10.662578
MSTRG.20396,4.638547,3.987562,3.81304,4.243428,3.653065,2.908062,2.166867,4.05709,3.827302
MSTRG.20398,11.593779,13.038919,9.470961,16.239189,14.054736,13.270957,10.753923,12.971049,10.287881
MSTRG.20397,5.684992,5.883015,4.892222,7.439524,6.198263,5.227157,6.226045,4.141869,3.916801
MSTRG.20399,9.958121,8.552543,7.350779,16.10762,12.505842,10.79887,9.724607,9.403948,9.81573
MSTRG.20400,12.387996,16.456408,10.967102,15.829558,13.347842,13.478493,9.688672,11.046919,12.039273
MSTRG.20401,12.135864,15.809314,10.848964,15.227841,13.017552,13.273735,9.282969,10.665342,11.814424
MSTRG.20402,10.966655,12.384723,8.81805,14.404517,12.762223,11.19449,8.664981,9.715778,9.358179
MSTRG.20404,0.0,0.0,0.878352,3.380978,2.780885,1.628464,3.090335,2.212005,1.858912
MSTRG.20403,6.127409,8.328671,4.012238,8.9751,9.868928,14.678329,5.387727,7.737784,14.317793
MSTRG.20405,2.305833,3.648164,2.127203,2.444537,3.422299,2.665926,5.661112,1.988538,3.99897
MSTRG.20407,5.596693,8.580675,4.688214,8.942623,10.626712,15.556897,5.609864,7.998963,14.638633
MSTRG.20406,1.557044,0.992759,0.82916,4.617913,3.072002,2.903718,3.975151,1.902838,3.316805
MSTRG.20408,2.799171,5.616673,4.319969,3.68767,2.538238,5.137022,2.322983,1.637959,6.314435
MSTRG.20409,5.731327,8.328324,3.867799,9.271417,10.683219,13.872219,7.74485,7.166902,14.356091
MSTRG.20410,1.647828,0.0,1.277073,3.688583,3.32019,2.022732,3.735275,2.249916,2.227669
MSTRG.20411,2.799171,5.924363,4.335531,3.524083,2.529086,5.345386,2.206224,1.561898,6.568253
MSTRG.20412,0.0,0.0,0.0,2.107799,0.0,0.0,2.695201,1.572633,0.904388
MSTRG.20414,5.061047,8.403028,4.102379,9.634008,10.347962,15.384271,6.632513,8.802618,15.309242
MSTRG.20413,1.583617,0.0,0.0,3.638278,2.77977,2.022732,3.353889,2.249916,2.227669
MSTRG.20415,2.029928,4.568211,2.798136,2.843877,2.536926,5.008547,2.855125,1.519104,6.313859
MSTRG.20417,15.766487,17.977518,12.96234,17.849445,13.671824,16.294191,10.061416,26.584032,31.330755
MSTRG.20416,11.170494,8.982884,7.102181,11.613948,6.564354,7.471878,0.0,22.079842,16.601351
MSTRG.20418,19.297626,18.829506,13.512908,21.571373,19.236044,23.442181,10.223763,25.987772,30.221334
MSTRG.20419,6.494326,8.378294,4.203858,8.472841,10.448751,16.112965,5.392463,7.977202,15.377278
MSTRG.20420,0.0,1.93116,3.056047,2.985673,1.600361,0.0,0.0,4.242342,6.539056
MSTRG.20421,1.735027,2.791845,3.577764,0.0,0.0,1.464947,3.507329,1.508877,1.367002
MSTRG.20423,0.0,1.429354,3.481874,9.72894,7.589679,8.007316,13.324394,5.440883,8.108854
MSTRG.20422,5.886465,5.511657,6.102701,8.030313,8.419258,6.26752,6.881189,4.659373,4.074648
MSTRG.20424,7.887618,5.706668,9.754873,16.06576,13.178199,13.207069,15.715899,8.305182,11.363752
MSTRG.20426,6.959611,5.238925,7.71737,16.236921,11.807125,14.172957,21.295349,9.419824,14.16958
MSTRG.20425,6.438149,5.659696,5.980873,13.301334,9.412967,10.023075,13.769926,8.652679,9.580875
MSTRG.20427,1.543872,1.885114,1.490683,6.310608,4.213484,3.858443,4.739228,5.138112,5.501768
MSTRG.20429,5.066129,3.920726,4.907071,5.95337,5.9469,5.261307,4.747007,3.5323,3.207006
MSTRG.20428,2.272367,2.408292,1.848574,6.04247,0.0,3.680663,5.465878,4.024909,0.0
MSTRG.20430,6.376484,5.73638,6.320527,8.341525,8.464312,6.784387,6.946829,4.859161,4.239768
MSTRG.20432,1.91728,0.0,0.0,6.113828,3.203269,4.67023,14.232792,3.299559,4.541919
MSTRG.20433,15.421686,13.446067,9.22595,17.18527,15.627105,22.823812,45.404179,18.78783,17.29413
MSTRG.20431,9.23842,7.927337,9.855859,11.87692,11.847866,8.836288,11.402331,5.985046,4.772316
MSTRG.20434,6.365772,5.714839,5.042179,6.152494,4.66908,6.543523,6.982869,8.134466,8.400094
MSTRG.20435,7.120649,5.152282,6.615518,2.917365,2.795359,5.785781,3.242459,4.458569,3.186385
MSTRG.20436,0.0,0.905255,0.0,0.0,2.087766,0.0,3.514875,2.742639,3.057191
MSTRG.20437,0.0,3.602473,2.119407,5.800066,4.060342,3.357699,7.782279,5.5986,4.655704
MSTRG.20438,6.533351,5.90712,5.280104,6.831464,4.814771,6.56117,8.207475,10.017431,8.582882
MSTRG.20439,7.544909,7.124617,9.531716,6.228377,3.917872,6.864259,4.462786,5.650244,4.290253
MSTRG.20440,2.694128,1.905383,1.968218,1.371809,2.316415,4.236762,4.589529,2.977749,3.455756
MSTRG.20441,9.927489,10.085031,12.196638,7.940542,3.892748,7.572945,5.512739,5.803028,5.713222
MSTRG.20442,0.0,0.0,0.0,1.649286,0.0,0.0,0.0,1.762394,3.056532
MSTRG.20443,1.468058,1.611487,1.17954,3.767155,1.991348,3.838996,9.504641,3.823292,2.924253
MSTRG.20444,1.300731,3.854769,2.027755,5.823755,3.752913,2.616878,4.177563,3.923861,3.908459
MSTRG.20445,0.0,1.523983,1.595842,2.971687,2.134513,2.089688,2.887504,3.278183,2.985432
MSTRG.20446,6.241416,6.590822,7.429411,7.226768,3.756005,6.399455,3.412052,6.148509,5.370903
MSTRG.20447,6.911005,6.446463,5.305745,6.995552,5.080943,6.95392,8.20946,10.146542,8.383814
MSTRG.20448,0.0,1.14608,0.744646,2.005716,2.037958,3.360602,2.893637,2.431067,3.681909
MSTRG.20449,1.313595,1.727406,0.99548,2.434277,2.464159,3.104832,3.234107,2.602943,2.921644
MSTRG.20450,5.457868,4.077479,5.964225,5.222832,6.772341,5.779456,12.448001,10.206585,10.350405
MSTRG.20451,7.099494,7.34337,7.88641,6.487772,4.496133,5.781155,5.215892,4.11463,4.069048
MSTRG.20452,6.324585,6.391821,3.426155,7.793209,7.024325,7.077169,13.878302,4.715388,6.548499
MSTRG.20453,8.584195,4.100406,4.742008,8.942548,5.568069,3.077806,20.658897,8.559516,1.74489
MSTRG.20454,6.069973,6.207504,3.461565,7.362775,7.145972,7.870173,13.783904,4.679436,7.311967
MSTRG.20455,7.163306,5.721186,2.864133,7.823091,6.189537,6.89423,14.028028,6.338419,5.623121
MSTRG.20456,7.083502,7.400935,3.385739,8.737856,7.341565,7.693574,14.000346,5.683222,7.205548
MSTRG.20457,5.261501,5.111543,2.387164,7.172055,5.527346,6.575071,9.150172,3.886663,5.351028
MSTRG.20458,4.973736,5.932109,2.992404,7.676784,7.397051,6.003859,14.259007,6.192748,7.085491
MSTRG.20459,9.499905,8.525282,7.570165,16.157015,13.26748,14.399842,14.122502,10.200242,10.99834
MSTRG.20460,8.739633,7.151213,6.748713,5.196699,3.381689,4.283425,4.760324,3.880671,3.926714
MSTRG.20461,11.930162,6.877085,7.842802,18.396353,13.851904,11.629294,5.76684,9.236437,8.95883
MSTRG.20462,20.830212,18.717798,20.488398,42.25745,31.230885,25.977144,7.426113,17.452293,22.269613
MSTRG.20464,18.32415,15.429023,11.638028,31.538544,17.173653,18.913908,15.775247,18.067833,15.21853
MSTRG.20463,0.0,3.130547,1.415761,5.280125,4.05915,4.501555,2.073219,7.702674,2.408466
MSTRG.20465,4.341527,7.338756,4.080644,5.749574,3.832226,5.209371,3.461092,4.081774,5.096172
MSTRG.20466,1.360427,2.196581,2.273783,4.2107,1.608264,1.273304,0.0,1.686437,2.661892
MSTRG.20467,1.715932,0.81126,2.429476,4.119846,0.0,2.725394,0.0,1.64121,2.646269
MSTRG.20468,5.747579,6.446749,5.349561,5.281622,4.403425,5.696657,3.106489,4.242621,5.422472
MSTRG.20469,3.646396,2.814421,1.202058,3.716328,2.544754,4.149789,0.0,6.065908,1.432424
MSTRG.20470,11.082351,9.214489,6.345061,6.781374,7.326972,9.994172,3.185179,9.670884,5.683654
MSTRG.20471,20.212439,17.105497,8.075566,7.89316,13.607712,16.791018,6.330468,18.432234,10.392952
MSTRG.20472,9.615599,7.621676,8.529247,11.413454,9.646886,15.463323,11.68383,13.452304,14.194476
MSTRG.20473,3.354919,4.516055,3.2645,6.638725,4.350645,5.378935,4.907006,6.199368,6.740409
MSTRG.20474,18.346508,14.331639,17.354832,18.780508,11.168086,26.052666,22.169399,18.150108,13.578974
MSTRG.20475,3.658048,3.574642,3.573191,5.728929,4.009982,4.670045,4.478488,4.769384,5.778731
MSTRG.20476,4.421635,3.994009,3.349182,6.242373,4.560984,5.232075,5.400084,6.053309,6.480534
MSTRG.20477,38.795334,35.587715,32.117462,44.984211,37.448841,41.825451,71.54837,39.976353,44.438976
MSTRG.20478,4.467898,4.343468,3.493067,5.620496,3.616809,5.893127,5.3254,6.16841,6.220328
MSTRG.20479,20.85631,17.126894,13.297831,19.80452,9.416286,23.579321,8.972029,22.381886,25.878307
MSTRG.20480,4.294043,4.499255,3.337839,6.430535,4.572814,5.489313,5.601573,6.204113,7.068379
MSTRG.20481,7.20439,5.793932,4.801951,5.345601,2.335416,5.630694,5.783824,4.710384,6.819159
MSTRG.20483,13.837541,10.923471,9.616409,15.847662,4.427782,11.291073,12.511917,15.586235,14.670664
MSTRG.20484,5.834508,9.138998,6.523977,6.632654,1.415933,4.812777,7.441274,6.104733,4.708889
MSTRG.20482,4.619475,3.578054,3.446812,5.660988,3.958778,4.520424,4.807132,5.143656,6.059227
MSTRG.20485,4.080807,3.782864,3.517383,6.541475,4.537367,6.341008,5.432351,6.436001,6.681456
MSTRG.20486,6.980064,9.415558,4.467358,6.754829,5.747541,5.552741,4.727013,9.765211,6.448762
MSTRG.20487,2.764573,1.812917,5.287265,9.132763,2.458376,6.390857,6.181349,6.448184,4.530949
MSTRG.20488,10.109814,6.01711,10.134991,13.02743,4.182419,18.488783,12.123275,20.727917,10.662915
MSTRG.20489,21.592329,13.663838,21.744528,33.143002,19.991411,31.009068,12.303614,24.217003,18.355295
MSTRG.20490,5.464951,3.977605,4.882365,4.641276,3.067237,5.259384,3.776499,5.478527,4.562126
MSTRG.20491,5.834873,3.985181,4.747735,4.305074,3.83553,3.794962,5.559959,4.225049,4.810901
MSTRG.20492,5.441765,4.864935,3.683187,5.469865,3.371128,5.040184,6.269122,4.727303,5.16236
MSTRG.20493,2.196821,1.848657,1.745319,1.611524,1.349488,2.105156,2.26991,1.716561,2.479558
MSTRG.20494,5.73735,4.029605,4.499117,4.123662,3.547804,4.481248,4.876301,4.322098,5.323495
MSTRG.20495,6.51255,4.682847,4.535264,4.425952,3.540923,4.432395,7.163174,5.197266,4.992721
MSTRG.20496,12.966002,4.79903,6.88663,5.186482,6.064217,16.6245,18.478968,5.433824,6.819842
MSTRG.20497,7.044639,4.55877,1.539636,4.512283,4.325158,12.086347,10.935866,4.707347,5.338352
MSTRG.20498,2.163377,0.969004,2.603413,6.675804,6.894793,3.968874,4.551966,3.142247,2.748187
MSTRG.20499,0.0,1.58099,1.575366,3.356636,1.475705,3.309075,4.309137,2.029197,1.384638
MSTRG.20500,23.201488,19.990845,17.178885,32.726181,26.544708,26.777311,26.668631,21.656433,28.845913
MSTRG.20501,7.708525,5.178185,5.690022,6.529769,6.296201,6.265752,6.256932,9.896193,7.808207
MSTRG.20502,6.48258,3.94754,4.769076,7.174781,5.691315,5.765881,4.486548,7.005254,6.746577
MSTRG.20503,7.883911,6.354753,7.273501,12.235002,8.979341,8.557783,6.955383,11.290339,11.22124
MSTRG.20504,9.890597,5.10061,5.972476,7.667395,9.8338,8.770626,5.653276,10.612247,12.971578
MSTRG.20505,11.761708,9.274923,14.06049,15.210529,14.097217,7.772314,10.083157,16.351362,11.550806
MSTRG.20506,4.674871,3.869997,4.236044,4.213326,6.460852,5.672447,4.898705,6.991077,6.465421
MSTRG.20507,5.534528,4.508697,3.723608,5.477484,4.723029,4.765472,4.324302,6.189577,6.520173
MSTRG.20508,2.653329,4.638527,4.73023,7.396207,7.062663,7.018562,0.0,4.06605,3.762318
MSTRG.20509,2.052528,1.701896,1.39694,2.719266,2.737364,1.935058,0.0,3.582671,3.370795
MSTRG.20510,2.171001,3.640029,4.68554,7.103814,5.960277,7.870136,0.0,2.392154,3.786673
MSTRG.20511,6.28193,4.965082,5.572297,10.583484,5.124096,10.052807,9.690759,6.792782,9.736726
MSTRG.20512,5.727573,5.942601,5.271534,8.441648,6.048578,10.453345,8.642629,6.925039,6.349638
MSTRG.20513,5.17487,4.283829,3.195251,8.699615,3.544047,7.93455,6.922861,6.550454,6.964342
MSTRG.20514,5.872462,10.38038,4.422718,5.406571,2.753052,2.346509,3.500224,3.102422,5.488111
MSTRG.20516,19.799061,14.249722,19.414141,102.138863,67.977386,60.997307,66.267807,34.986725,37.25132
MSTRG.20515,4.8734,3.48099,2.677686,6.073788,4.961788,5.912438,4.735857,4.695964,5.673166
MSTRG.20517,13.624579,6.542553,6.053257,14.707786,10.565189,10.761623,20.431154,11.876723,14.743046
MSTRG.20518,39.445175,21.037363,22.651499,29.124804,13.912704,24.104906,10.378531,47.597343,46.688534
MSTRG.20520,21.267397,22.479116,18.521973,110.078522,90.033112,68.157623,79.22374,43.946144,48.239994
MSTRG.20523,2.566132,1.140314,1.54485,2.883452,3.335413,1.44329,3.073689,1.091846,3.438989
MSTRG.20519,7.18541,4.92364,7.103215,7.698215,3.141922,5.088002,0.0,10.377714,9.549658
MSTRG.20522,6.343661,6.773308,6.436511,6.316853,7.983358,6.571815,4.610464,5.735751,7.581409
MSTRG.20521,98.94416,69.453323,70.482719,78.456535,45.74501,74.957016,34.477806,126.509369,120.201195
MSTRG.20524,202.983246,177.931961,200.610321,157.301956,106.721222,131.756104,79.164398,199.631943,211.75206
MSTRG.20525,2.849042,1.026606,1.773276,3.382615,2.652291,3.000286,3.38475,2.821774,3.256512
MSTRG.20526,5.897909,5.139224,5.9902,5.86198,5.571242,6.188694,3.271401,4.556707,5.202651
MSTRG.20528,4.492434,6.374465,4.426736,4.977411,4.772245,4.888927,4.885142,6.13678,8.85245
MSTRG.20530,0.0,0.0,0.936677,1.434002,2.861474,0.0,2.101812,1.098481,3.29562
MSTRG.20527,6.502009,5.465394,6.349597,6.172229,8.399232,8.278573,4.690763,5.629693,6.014231
MSTRG.20529,6.162466,10.220534,5.614605,6.412516,6.332013,7.785594,3.768241,8.994435,14.112145
MSTRG.20532,14.87631,17.827906,15.948554,19.440695,22.229979,17.383783,10.123386,11.892363,12.130836
MSTRG.20531,15.394726,16.515337,15.228961,18.07675,18.427866,18.409725,9.392795,12.938914,13.922156
MSTRG.20533,13.18745,13.140052,13.621847,15.286963,16.527313,17.059809,8.61969,9.676953,10.41144
MSTRG.20534,1.285187,1.109454,2.159085,2.081033,1.10144,1.542044,0.0,1.278231,1.874567
MSTRG.20535,43.934364,45.348473,27.582474,53.22506,35.99345,24.559675,23.712776,31.842005,29.771818
MSTRG.20536,29.894264,33.866489,23.952486,37.592678,34.267044,39.425938,19.12216,29.188162,23.783314
MSTRG.20537,13.324718,13.940416,12.672993,16.120844,14.902594,13.914498,8.27869,10.104959,11.289338
MSTRG.20539,10.896097,11.577711,9.676677,10.580591,9.986079,12.549834,6.650743,8.873842,10.719927
MSTRG.20538,0.0,0.0,0.0,1.348319,0.0,1.600627,11.219456,0.0,3.834661
MSTRG.20540,14.553168,13.891771,16.296633,15.122598,21.060938,15.452281,9.506731,10.629855,13.309069
MSTRG.20541,6.493681,4.671343,2.686201,6.406845,5.006149,7.421093,6.004353,5.780238,4.50495
MSTRG.20542,19.422451,19.461,19.579184,28.118456,22.65863,24.992674,16.357071,14.362959,16.700792
MSTRG.20545,1.716946,1.484385,2.225584,2.081033,1.10144,2.299257,0.0,1.489988,2.19798
MSTRG.20546,34.752899,34.680229,39.216579,50.987442,41.92094,45.749634,40.277393,29.472557,32.169743
MSTRG.20543,3.37129,3.436181,2.682956,8.31781,5.860004,4.458022,3.952923,3.600238,4.072009
MSTRG.20544,4.1982,4.490102,3.922233,9.307796,5.141542,5.545905,8.855614,5.848613,5.562177
MSTRG.20547,7.858572,5.007348,4.320812,9.328336,5.945117,7.44372,7.960395,5.082781,9.276349
MSTRG.20548,3.269581,3.314962,4.069934,6.264217,6.058319,8.354075,8.461725,3.935992,4.476738
MSTRG.20550,6.141023,5.159319,3.833073,9.286319,6.35978,7.362568,9.590148,5.657135,8.844397
MSTRG.20549,2.744504,1.859878,3.00822,5.439303,3.414903,2.632041,5.389352,5.57607,3.389137
MSTRG.20551,3.495956,3.28282,2.849807,8.603135,6.065505,6.636341,3.774902,4.504233,4.400182
MSTRG.20552,5.782899,5.009865,3.625409,10.425461,8.566006,8.937894,6.583935,6.15965,7.401673
MSTRG.20553,6.466224,4.187757,3.566979,7.670569,4.882432,6.492119,6.739386,4.25278,8.263
MSTRG.20555,4.140828,4.403872,3.173221,6.631588,3.683874,4.778858,7.591609,3.890198,4.763497
MSTRG.20554,3.314078,2.467018,3.553868,2.978804,2.57069,4.479752,0.0,3.280656,3.052677
MSTRG.20556,3.978344,3.884461,1.962745,4.887349,4.372321,3.983595,4.326721,3.746891,4.862026
MSTRG.20557,4.233951,3.718287,1.973656,4.561367,3.308352,4.457747,4.412186,3.965035,6.739413
MSTRG.20558,7.306725,20.725517,18.961468,22.994434,11.913778,10.273202,8.448123,13.129727,10.842067
MSTRG.20560,67.20826,46.377876,73.434235,67.611671,56.843559,50.938732,39.023335,57.16544,42.383301
MSTRG.20562,6.502997,4.30848,3.562192,4.749733,6.07789,3.718828,16.252615,6.92828,5.772958
MSTRG.20561,5.24217,2.968699,1.079174,2.585656,2.544171,0.0,13.62218,7.083296,5.993014
MSTRG.20566,3.777519,4.18571,4.677238,5.543711,6.181249,5.749824,16.781546,4.377337,3.558775
MSTRG.20565,2.756948,1.689529,0.0,2.959852,0.0,0.0,0.0,0.0,0.733315
MSTRG.20564,5.360288,3.739945,2.387768,4.38486,4.766749,2.863732,15.730596,6.356678,5.799885
MSTRG.20563,4.238325,2.479545,2.824018,1.783338,3.952419,2.766162,9.126091,4.551909,2.942267
MSTRG.20568,1.815954,8.775051,2.905108,3.394117,3.351979,0.0,5.285574,5.398179,3.980705
MSTRG.20567,6.818604,3.971661,2.86529,4.904216,5.518094,2.916918,16.110285,7.341437,5.682323
MSTRG.20569,6.407978,5.31237,4.810243,7.547876,5.197578,4.414211,14.097788,3.947717,3.663276
MSTRG.20570,59.183662,67.867126,49.310295,24.24367,17.64007,33.39011,26.986649,47.169445,45.297581
MSTRG.20574,0.0,11.165133,6.823471,9.667736,4.385377,6.425488,13.184098,0.0,8.3144
MSTRG.20573,1.414768,16.216694,5.635853,7.769136,1.624862,5.2373,11.128969,0.0,1.80021
MSTRG.20575,1.236606,0.0,2.820682,1.547207,9.5569,2.604699,4.821198,4.689926,0.526753
MSTRG.20576,0.0,0.0,1.456643,0.0,6.256337,1.256552,3.111563,1.153142,1.343747
MSTRG.20571,103.095612,116.475548,92.739807,37.960655,23.134783,40.835434,32.606617,60.628502,67.392082
MSTRG.20572,9.783267,17.472979,15.395498,11.75793,11.151762,16.462255,7.300696,6.610188,9.893749
MSTRG.20577,4.297007,3.783719,3.793917,4.68784,4.01076,5.757726,8.231012,5.042375,5.265952
MSTRG.20578,8.769458,6.572284,5.451592,13.580664,8.436176,9.520139,3.900178,7.298125,6.436503
MSTRG.20579,18.672174,14.864091,18.371376,32.588406,29.074404,30.181814,16.611078,22.384985,19.855391
MSTRG.20580,4.637961,2.640465,3.384205,1.650506,1.8907,2.418837,1.915706,1.836183,1.902069
MSTRG.20581,25.143669,22.358961,21.178087,21.656597,22.009226,19.490646,13.271889,22.460152,16.640413
