gene_id,mean_hydrated,mean_dehydrated,mean_rehydrated,log2FC,pvalue,cp_hyd_r1,cp_hyd_r3,cp_wc2_r2,cp_wc2_r3,cp_wc60_r1,cp_wc60_r2,cp_wc60_r3,cp_rehyd_r1,cp_rehyd_r2,cp_rehyd_r3,padj
Cp_V2_contig_17828,5.893,11.594,10.6,0.9645,0.5007267818370007,0.0,11.786,16.602,16.612,12.708,0.0,12.051,24.609,7.192,0.0,0.8817581338051759
Cp_V2_contig_17829,6.949,0.642,6.007,-3.2485,0.5300871617506309,0.0,13.897,0.0,0.0,0.0,3.208,0.0,0.0,11.288,6.732,0.9005779589345836
Cp_V2_contig_17830,23.131,84.845,184.586,1.8705,0.2043875872183321,0.0,46.262,55.097,14.193,25.415,131.793,197.727,428.19,103.886,21.681,0.7818663273930058
Cp_V2_contig_17835,8.619,43.08,39.006,2.3081,0.06244033051246934,0.0,17.238,71.989,20.439,49.475,21.175,52.325,11.812,7.292,97.913,0.7818663273930058
Cp_V2_contig_17839,2.967,13.847,28.862,2.1853,0.18281092220492862,0.0,5.933,0.0,26.39,0.0,30.319,12.526,53.155,18.879,14.553,0.7818663273930058
Cp_V2_contig_17841,2.766,0.0,0.0,-4.841,0.5000000000000001,0.0,5.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811143061996468
Cp_V2_contig_17842,53.157,54.535,52.094,0.0369,0.983666670878875,0.0,106.315,82.936,21.747,24.907,48.744,94.344,48.561,78.714,29.008,1.0
Cp_V2_contig_17845,0.0,5.415,0.0,5.7853,0.13775849839022763,0.0,0.0,9.352,2.812,14.91,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_17846,39.768,97.795,45.728,1.296,0.35291619038205657,0.0,79.536,69.524,126.36,163.842,65.347,63.9,43.311,46.749,47.125,0.7818663273930058
Cp_V2_contig_17847,0.0,2.191,0.0,4.5179,0.0832725493035001,0.0,0.0,4.712,3.63,0.0,2.612,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_17848,11.425,14.349,17.567,0.3261,0.8413291458099612,0.0,22.85,15.985,10.841,24.06,12.375,8.483,23.132,29.568,0.0,1.0
Cp_V2_contig_17850,14.793,72.517,194.268,2.2857,0.066560545060928,0.0,29.585,125.636,62.231,60.996,67.581,46.142,180.627,170.314,231.863,0.7818663273930058
Cp_V2_contig_17853,0.0,4.415,8.148,5.4968,0.1332857156663079,0.0,0.0,0.0,4.284,0.0,4.95,12.844,24.445,0.0,0.0,0.7818663273930058
Cp_V2_contig_17855,59.211,72.116,78.099,0.284,0.8651664463629379,0.0,118.422,31.463,38.032,49.983,113.3,127.801,107.293,65.129,61.876,1.0
Cp_V2_contig_17856,69.794,79.647,138.416,0.1903,0.9116014493472766,0.0,139.588,138.83,43.33,36.089,113.231,66.755,182.76,125.962,106.526,1.0
Cp_V2_contig_17857,0.0,3.931,0.0,5.333,0.3739009663000589,0.0,0.0,0.0,0.0,19.654,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_17858,37.082,84.344,98.183,1.1834,0.4027867243991773,0.0,74.164,70.611,95.882,25.076,114.4,115.75,108.934,76.217,109.397,0.8186161552666985
Cp_V2_contig_17860,5.091,3.837,1.485,-0.399,0.8506566279414046,0.0,10.182,0.0,0.0,0.0,7.769,11.416,0.0,0.0,4.455,1.0
Cp_V2_contig_17861,0.0,8.812,12.076,6.4777,0.1590417388579237,0.0,0.0,5.365,27.437,0.0,0.0,11.258,0.0,21.477,14.751,0.7818663273930058
Cp_V2_contig_17862,0.0,0.0,2.93,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79,0.0,1.0
Cp_V2_contig_17863,0.0,8.922,2.409,6.4953,0.09737943642177396,0.0,0.0,10.367,8.012,23.721,2.509,0.0,0.0,0.0,7.227,0.7818663273930058
Cp_V2_contig_17864,0.0,7.092,9.656,6.1684,0.25176696436055,0.0,0.0,0.0,2.453,27.957,5.053,0.0,0.0,28.968,0.0,0.7818663273930058
Cp_V2_contig_17865,54.079,78.053,83.102,0.5285,0.7381171905401672,0.0,108.159,18.632,48.628,69.637,162.353,91.015,131.574,35.361,82.37,0.9657659440640327
Cp_V2_contig_17868,0.0,3.093,0.0,4.9968,0.2161800349832848,0.0,0.0,10.657,4.807,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_17870,33.795,68.425,46.196,1.0156,0.4862346269328237,0.0,67.589,88.808,30.903,0.0,87.793,134.619,48.233,51.843,38.512,0.8811143061996468
Cp_V2_contig_17872,11.946,32.07,19.771,1.4171,0.3177100180558535,0.0,23.893,30.593,42.234,22.874,41.817,22.833,36.421,8.291,14.603,0.7818663273930058
Cp_V2_contig_17875,30.988,13.901,35.24,-1.1509,0.6788938445481401,0.0,61.977,11.853,7.227,0.0,38.769,11.654,91.216,0.0,14.504,0.9488524917281838
Cp_V2_contig_17879,95.691,47.169,24.072,-1.019,0.7011643138381061,0.0,191.383,48.065,16.384,14.91,74.353,82.135,0.0,49.246,22.968,0.9561776714045842
Cp_V2_contig_1788,0.0,2.035,4.191,4.4162,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,10.175,0.0,0.0,0.0,12.573,0.7818663273930058
Cp_V2_contig_17880,4.851,33.124,44.532,2.7465,0.021443283845922135,0.0,9.701,25.954,46.306,45.578,34.306,13.478,60.701,36.66,36.235,0.7818663273930058
Cp_V2_contig_17883,5.933,12.977,12.409,1.1161,0.5491952528915667,0.0,11.866,46.978,0.0,0.0,17.909,0.0,0.0,22.475,14.751,0.9078846173048445
Cp_V2_contig_17887,0.0,3.339,0.0,5.1041,0.21775952970879964,0.0,0.0,0.0,0.0,0.0,5.122,11.575,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_17888,175.628,77.736,87.567,-1.1748,0.6762650994739888,0.0,351.256,100.335,68.674,73.195,82.259,64.218,80.716,91.3,90.686,0.9477955396439492
Cp_V2_contig_17889,42.614,61.964,66.819,0.539,0.7340531854403467,0.0,85.228,78.803,0.0,25.076,115.242,90.697,43.475,85.007,71.974,0.9642884348130254
Cp_V2_contig_17890,21.888,36.836,19.911,0.7483,0.6168687967987557,0.0,43.777,60.534,44.54,12.877,25.953,40.275,0.0,15.183,44.551,0.9311520855743887
Cp_V2_contig_17894,3.047,1.102,4.047,-1.3885,0.6374322680682455,0.0,6.093,5.51,0.0,0.0,0.0,0.0,12.14,0.0,0.0,0.9340927246707945
Cp_V2_contig_17901,17.599,74.048,32.389,2.0667,0.1360694072131953,0.0,35.198,74.816,106.313,75.228,55.687,58.192,60.209,14.384,22.572,0.7818663273930058
Cp_V2_contig_17903,2.566,6.845,0.0,1.3815,0.30734175546961945,0.0,5.131,10.294,8.535,12.199,3.197,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_17904,42.614,60.806,49.694,0.5119,0.7431954088146462,0.0,85.228,77.281,64.455,50.152,50.462,61.681,60.537,59.735,28.81,0.9674095278915762
Cp_V2_contig_17905,2.926,0.471,0.0,-2.4063,0.5539224461509576,0.0,5.853,0.0,2.355,0.0,0.0,0.0,0.0,0.0,0.0,0.9078846173048445
Cp_V2_contig_17906,17.439,33.568,2.397,0.9408,0.5201129658066527,0.0,34.877,21.169,28.352,74.551,11.103,32.664,0.0,7.192,0.0,0.8968274392745402
Cp_V2_contig_17907,23.933,32.975,46.096,0.4608,0.7750801966913918,0.0,47.866,69.089,28.81,0.0,43.828,23.15,0.0,42.653,95.636,0.9781873879105579
Cp_V2_contig_17909,0.0,3.298,0.0,5.0867,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,0.0,16.49,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_17911,5.973,17.745,24.18,1.555,0.25682747789162236,0.0,11.946,15.949,12.132,0.0,37.812,22.833,21.82,14.584,36.136,0.7818663273930058
Cp_V2_contig_17915,34.055,46.868,44.391,0.4596,0.7717053151587622,0.0,68.11,18.414,62.657,59.386,35.372,58.509,43.311,57.737,32.126,0.977111919808058
Cp_V2_contig_17919,3.007,11.004,22.472,1.8377,0.3579490327137283,0.0,6.013,36.321,0.0,0.0,18.7,0.0,23.46,0.0,43.957,0.7818663273930058
Cp_V2_contig_17927,81.039,59.488,92.215,-0.4454,0.83518150692037,0.0,162.078,87.576,32.179,15.08,110.361,52.246,59.553,70.073,147.018,1.0
Cp_V2_contig_17928,20.525,52.745,45.58,1.3574,0.3235602826936229,0.0,41.051,29.578,93.691,24.907,27.706,87.843,0.0,57.637,79.103,0.7818663273930058
Cp_V2_contig_17930,2.886,2.598,3.883,-0.1463,0.9399481352951939,0.0,5.773,5.292,0.0,0.0,7.7,0.0,11.648,0.0,0.0,1.0
Cp_V2_contig_17931,3.007,22.097,4.839,2.8369,0.03708636565814567,0.0,6.013,40.598,20.439,23.382,2.441,23.626,0.0,7.092,7.425,0.7818663273930058
Cp_V2_contig_17932,5.973,3.007,2.397,-0.9669,0.7074167997141556,0.0,11.946,0.0,9.811,0.0,5.225,0.0,0.0,7.192,0.0,0.9573719751326867
Cp_V2_contig_17934,3.007,0.0,0.0,-4.9573,0.5000000000000001,0.0,6.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811143061996468
Cp_V2_contig_17942,13.79,25.171,0.0,0.8634,0.6362104750813833,0.0,27.581,0.0,0.0,0.0,89.547,36.311,0.0,0.0,0.0,0.9340927246707945
Cp_V2_contig_17945,11.666,50.769,31.696,2.1122,0.09566014681921094,0.0,23.332,71.264,26.39,16.943,53.625,85.623,47.741,47.348,0.0,0.7818663273930058
Cp_V2_contig_17946,0.0,0.0,4.828,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.484,0.0,1.0
Cp_V2_contig_17948,8.98,6.075,7.765,-0.5563,0.8062256985142031,0.0,17.96,0.0,0.0,0.0,7.7,22.674,23.296,0.0,0.0,0.9907531455384375
Cp_V2_contig_17949,0.0,1.125,0.0,3.6146,0.37390096630005887,0.0,0.0,0.0,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_1795,44.418,59.726,21.912,0.4264,0.7900640362323432,0.0,88.836,16.384,59.942,48.966,81.056,92.283,11.976,22.575,31.186,0.9847477877747246
Cp_V2_contig_17953,23.532,44.023,76.885,0.9008,0.561910731663508,0.0,47.064,123.135,22.074,24.568,11.172,39.165,24.116,80.312,126.228,0.9082949280941225
Cp_V2_contig_17955,3.047,13.186,10.824,2.078,0.13381831950518577,0.0,6.093,0.0,8.911,24.229,9.006,23.784,0.0,0.0,32.473,0.7818663273930058
Cp_V2_contig_1796,0.0,3.238,7.82,5.061,0.22246923636369545,0.0,0.0,0.0,4.774,0.0,0.0,11.416,23.46,0.0,0.0,0.7818663273930058
Cp_V2_contig_17963,31.951,302.348,294.646,3.2383,0.02079941667595704,0.0,63.901,283.968,518.388,414.434,110.859,184.091,97.122,378.136,408.68,0.7818663273930058
Cp_V2_contig_17967,51.794,70.243,81.321,0.4388,0.7827224678944329,0.0,103.589,64.232,98.661,31.176,77.55,79.598,80.06,72.92,90.983,0.9821194238738229
Cp_V2_contig_17968,0.0,0.0,4.752,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.256,1.0
Cp_V2_contig_1797,5.733,1.47,9.691,-1.8935,0.5917193877753132,0.0,11.465,0.0,4.84,0.0,2.509,0.0,0.0,7.292,21.78,0.9195825407046884
Cp_V2_contig_17970,45.581,113.869,64.76,1.319,0.36832461754917006,0.0,91.161,97.0,109.257,133.514,95.906,133.668,57.092,63.53,73.658,0.7818663273930058
Cp_V2_contig_17971,6.174,15.279,20.756,1.2936,0.3497775408535049,0.0,12.347,5.292,18.509,12.538,16.431,23.626,0.0,32.864,29.404,0.7818663273930058
Cp_V2_contig_17972,0.0,9.06,0.0,6.5172,0.06488604514972528,0.0,0.0,10.439,19.981,12.369,2.509,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_17976,0.0,3.131,8.129,5.0137,0.24652944219089645,0.0,0.0,0.0,3.761,0.0,0.0,11.892,11.32,0.0,13.068,0.7818663273930058
Cp_V2_contig_1798,69.473,36.648,96.207,-0.9209,0.7190039887694444,0.0,138.947,21.169,13.44,34.734,44.447,69.45,96.138,125.063,67.42,0.9603194163890022
Cp_V2_contig_17982,0.0,0.0,9.953,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.858,0.0,0.0,1.0
Cp_V2_contig_17984,2.926,25.05,17.84,3.0548,0.008840655807607218,0.0,5.853,38.351,22.859,17.452,22.962,23.626,24.116,22.176,7.227,0.7818663273930058
Cp_V2_contig_17987,9.942,31.809,2.442,1.6679,0.2622158892207514,0.0,19.884,2.392,16.678,25.246,31.006,83.721,0.0,0.0,7.326,0.7818663273930058
Cp_V2_contig_1799,12.788,109.084,87.921,3.0826,0.011050975520687971,0.0,25.576,86.343,164.261,151.643,72.772,70.402,36.749,167.317,59.698,0.7818663273930058
Cp_V2_contig_17992,42.374,81.553,256.572,0.9429,0.6149393948526926,0.0,84.747,10.294,0.0,0.0,306.933,90.539,747.609,14.584,7.524,0.9302698566877179
Cp_V2_contig_17993,2.967,15.646,22.152,2.3603,0.06406686497017493,0.0,5.933,15.659,18.051,0.0,26.125,18.393,22.804,43.652,0.0,0.7818663273930058
Cp_V2_contig_17994,9.661,13.347,18.104,0.4621,0.7753415486562977,0.0,19.323,10.512,32.342,0.0,12.306,11.575,47.084,0.0,7.227,0.9783767053985621
Cp_V2_contig_17996,22.129,26.671,20.183,0.2683,0.8731786592636189,0.0,44.258,0.0,45.292,36.089,16.775,35.201,23.952,29.468,7.128,1.0
Cp_V2_contig_18,459.775,521.918,347.805,0.1829,0.9148481130091964,0.0,919.551,452.667,683.99,770.583,266.302,436.046,85.966,422.937,534.512,1.0
Cp_V2_contig_1800,22.049,50.419,41.876,1.1896,0.4120319742966963,0.0,44.097,28.926,19.131,11.691,80.403,111.945,95.809,24.273,5.544,0.8293494349204147
Cp_V2_contig_18004,0.0,3.255,10.272,5.0683,0.24123927531565872,0.0,0.0,0.0,1.177,12.538,2.561,0.0,23.788,0.0,7.029,0.7818663273930058
Cp_V2_contig_18005,41.131,20.434,55.649,-1.0057,0.7031446783742751,0.0,82.262,37.626,26.488,0.0,26.245,11.813,48.397,66.078,52.471,0.9571026469584166
Cp_V2_contig_18008,0.0,4.688,7.592,5.5814,0.2187836631316153,0.0,0.0,16.312,7.129,0.0,0.0,0.0,0.0,22.775,0.0,0.7818663273930058
Cp_V2_contig_18010,41.572,221.632,139.209,2.4117,0.05488828543877236,0.0,83.144,195.813,383.33,290.07,60.087,178.858,0.0,304.467,113.159,0.7818663273930058
Cp_V2_contig_18014,11.906,29.298,12.49,1.2919,0.35337330621162016,0.0,23.813,25.265,14.438,48.966,34.593,23.229,0.0,14.484,22.985,0.7818663273930058
Cp_V2_contig_18018,5.492,5.028,0.0,-0.1249,0.9487147397816859,0.0,10.984,15.877,4.349,0.0,4.916,0.0,0.0,0.0,0.0,1.0
Cp_V2_contig_18020,23.532,37.494,111.521,0.6698,0.6675023506945164,0.0,47.064,94.1,25.605,12.877,32.691,22.199,12.468,149.137,172.957,0.9443902959642279
Cp_V2_contig_18026,22.891,24.883,44.215,0.1199,0.9462343265554334,0.0,45.781,21.169,10.792,0.0,57.097,35.359,60.373,0.0,72.271,1.0
Cp_V2_contig_18029,26.619,28.016,63.055,0.0735,0.9668250229011712,0.0,53.238,37.191,19.85,25.246,12.444,45.349,0.0,97.094,92.072,1.0
Cp_V2_contig_1803,61.335,54.32,100.154,-0.1749,0.9299165348662322,0.0,122.671,25.954,14.193,0.0,160.737,70.719,293.334,0.0,7.128,1.0
Cp_V2_contig_18033,40.61,190.992,142.261,2.2308,0.113001345935435,0.0,81.219,158.404,270.869,175.533,181.603,168.551,133.543,166.418,126.822,0.7818663273930058
Cp_V2_contig_18035,2.967,9.391,21.271,1.6299,0.40933884054828523,0.0,5.933,0.0,0.0,0.0,13.973,32.981,41.835,0.0,21.978,0.8261826598085785
Cp_V2_contig_18037,25.055,87.067,55.261,1.7929,0.21144039015497668,0.0,50.111,84.966,28.581,11.691,104.603,205.496,86.458,2.597,76.727,0.7818663273930058
Cp_V2_contig_18038,8.86,44.901,30.024,2.3285,0.1256957062509904,0.0,17.719,21.024,27.96,114.537,32.759,28.224,18.538,28.269,43.264,0.7818663273930058
Cp_V2_contig_18040,20.726,69.492,16.303,1.7405,0.23607585139565024,0.0,41.452,0.0,164.686,103.016,45.031,34.725,28.218,0.0,20.691,0.7818663273930058
Cp_V2_contig_18041,0.0,1.426,0.0,3.9315,0.37390096630005887,0.0,0.0,0.0,7.129,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_18042,6.214,12.935,2.409,1.0459,0.509937392097167,0.0,12.427,0.0,7.26,0.0,33.791,23.626,0.0,0.0,7.227,0.8899952721485367
Cp_V2_contig_18046,22.53,73.93,37.615,1.7099,0.2074541696921226,0.0,45.06,16.022,95.751,148.254,22.412,87.209,12.14,35.461,65.242,0.7818663273930058
Cp_V2_contig_18048,64.743,116.177,202.714,0.8425,0.5704695092727377,0.0,129.486,140.715,152.946,85.903,111.89,89.429,268.234,137.35,202.558,0.911237152877576
Cp_V2_contig_18050,19.804,60.38,31.355,1.6034,0.24611935923432468,0.0,39.607,65.609,51.701,85.225,70.984,28.383,36.421,36.061,21.582,0.7818663273930058
Cp_V2_contig_18053,8.178,8.479,3.937,0.0516,0.9769773891322333,0.0,16.356,5.22,8.208,0.0,17.394,11.575,11.812,0.0,0.0,1.0
Cp_V2_contig_18054,17.398,10.847,4.818,-0.6767,0.7730169329263369,0.0,34.797,0.0,7.292,0.0,12.375,34.567,0.0,0.0,14.454,0.977503529725999
Cp_V2_contig_18059,0.0,1.024,0.0,3.491,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,5.122,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_1806,8.138,21.411,28.548,1.3847,0.31265953480899755,0.0,16.276,10.512,30.233,12.03,31.762,22.516,11.976,28.868,44.798,0.7818663273930058
Cp_V2_contig_18060,10.343,16.552,16.118,0.6732,0.6551851884824936,0.0,20.686,10.294,22.172,12.538,26.022,11.734,10.5,14.984,22.869,0.940323564069077
Cp_V2_contig_18061,8.699,27.347,49.91,1.6412,0.21587040119154105,0.0,17.398,57.961,11.92,24.907,22.447,19.503,37.077,82.06,30.592,0.7818663273930058
Cp_V2_contig_18063,38.345,57.742,57.184,0.5893,0.7017910471821722,0.0,76.689,54.445,34.615,80.481,55.43,63.742,46.756,39.457,85.34,0.9565869745737605
Cp_V2_contig_18067,34.797,93.638,69.273,1.4255,0.3050157595796548,0.0,69.594,82.283,69.753,50.661,138.325,127.167,51.022,86.705,70.093,0.7818663273930058
Cp_V2_contig_1807,0.0,4.763,2.464,5.6038,0.1231580545487126,0.0,0.0,9.787,0.0,0.0,2.612,11.416,0.0,7.392,0.0,0.7818663273930058
Cp_V2_contig_18075,0.0,8.811,0.0,6.4775,0.12367448277440034,0.0,0.0,0.0,9.451,24.737,9.866,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_18076,11.425,12.659,48.408,0.1467,0.9328787502727115,0.0,22.85,13.557,10.53,0.0,27.156,12.051,53.647,22.376,69.202,1.0
Cp_V2_contig_18077,24.414,35.758,17.412,0.5487,0.7231386757065126,0.0,48.828,30.811,24.526,49.136,39.119,35.201,18.046,14.984,19.206,0.9611345799801527
Cp_V2_contig_18079,14.913,50.417,17.322,1.7506,0.18384051756831812,0.0,29.826,32.116,23.938,73.873,76.175,45.983,30.187,0.0,21.78,0.7818663273930058
Cp_V2_contig_18080,8.779,39.986,47.167,2.1746,0.13542382298217442,0.0,17.559,92.578,39.144,0.0,25.712,42.495,40.194,47.748,53.56,0.7818663273930058
Cp_V2_contig_18082,139.228,219.125,158.429,0.6539,0.667953544694093,0.0,278.455,209.877,157.721,120.128,264.927,342.97,40.03,205.175,230.081,0.9445070024280099
Cp_V2_contig_18083,36.04,417.539,519.046,3.5306,0.05360338226093688,0.0,72.079,965.071,364.821,362.926,183.356,211.522,96.63,693.441,767.068,0.7818663273930058
Cp_V2_contig_18085,5.733,7.245,43.944,0.3327,0.8416828982679924,0.0,11.465,10.729,0.0,0.0,13.922,11.575,115.332,7.492,9.009,1.0
Cp_V2_contig_18087,0.0,16.582,13.244,7.3821,0.03251415304273333,0.0,0.0,21.604,9.582,0.0,28.256,23.467,0.0,14.684,25.048,0.7818663273930058
Cp_V2_contig_18089,0.0,44.516,9.242,8.8014,0.17345199838133216,0.0,0.0,4.785,126.981,90.816,0.0,0.0,27.726,0.0,0.0,0.7818663273930058
Cp_V2_contig_18091,18.601,52.693,32.65,1.4972,0.28204298842075176,0.0,37.202,31.826,55.593,0.0,61.565,114.482,24.28,12.486,61.183,0.7818663273930058
Cp_V2_contig_18099,0.0,2.508,0.0,4.7047,0.37390096630005887,0.0,0.0,0.0,0.0,12.538,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_181,1005.822,3241.562,2496.491,1.6882,0.2551628008794782,0.0,2011.643,3171.641,3792.489,3771.589,2811.419,2660.671,1316.724,2912.713,3260.038,0.7818663273930058
Cp_V2_contig_18101,66.507,183.591,44.303,1.4635,0.2954478950958249,0.0,133.014,41.685,284.342,379.362,51.15,161.416,12.14,54.241,66.529,0.7818663273930058
Cp_V2_contig_18102,20.124,13.144,17.105,-0.6108,0.789932224926686,0.0,40.249,37.916,4.84,0.0,22.962,0.0,36.093,8.591,6.633,0.9847477877747246
Cp_V2_contig_18103,70.636,100.332,74.192,0.5057,0.7468942313619672,0.0,141.272,83.951,122.566,141.308,74.078,79.757,119.762,38.957,63.856,0.9688381698803236
Cp_V2_contig_18106,57.808,75.045,81.535,0.3759,0.8169888299345106,0.0,115.615,127.231,38.261,46.086,57.887,105.761,22.804,92.998,128.802,0.9926136268052541
Cp_V2_contig_1811,17.679,18.746,17.069,0.0841,0.9621166217762248,0.0,35.358,10.947,7.031,12.199,28.669,34.884,36.093,7.592,7.524,1.0
Cp_V2_contig_18111,3.007,37.359,6.0,3.5919,0.06016484683633101,0.0,6.013,0.0,40.158,74.042,16.466,56.131,0.0,3.546,14.454,0.7818663273930058
Cp_V2_contig_18112,0.0,0.0,1.215,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.646,0.0,1.0
Cp_V2_contig_18114,23.732,17.632,17.742,-0.4266,0.840670684918742,0.0,47.465,20.371,19.654,0.0,12.616,35.518,6.07,3.396,43.759,1.0
Cp_V2_contig_18115,0.0,2.013,8.866,4.4015,0.1785598973576611,0.0,0.0,5.292,4.774,0.0,0.0,0.0,11.976,7.592,7.029,0.7818663273930058
Cp_V2_contig_18118,37.443,55.878,72.276,0.5763,0.7087169740875746,0.0,74.885,59.012,48.562,37.106,78.581,56.131,24.116,106.184,86.528,0.9573719751326867
Cp_V2_contig_18119,11.546,35.538,53.667,1.6136,0.3087045245625208,0.0,23.091,100.987,13.931,0.0,39.462,23.309,35.929,81.511,43.561,0.7818663273930058
Cp_V2_contig_18120,17.439,5.913,0.0,-1.5444,0.6271626001722251,0.0,34.877,5.147,4.84,0.0,19.576,0.0,0.0,0.0,0.0,0.9338603090528238
Cp_V2_contig_18122,20.525,36.948,52.397,0.845,0.5686989993347054,0.0,41.051,29.651,41.727,26.601,42.522,44.239,24.116,79.513,53.56,0.910560879583465
Cp_V2_contig_18124,0.0,1.374,0.0,3.8815,0.21672532755271218,0.0,0.0,0.0,2.126,0.0,4.744,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_18126,0.0,1.43,0.0,3.9354,0.20528056997479263,0.0,0.0,0.0,4.709,0.0,2.441,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_18127,0.0,59.794,3.829,9.2263,0.043334549514684344,0.0,0.0,15.949,96.372,120.637,33.825,32.188,0.0,11.487,0.0,0.7818663273930058
Cp_V2_contig_18128,6.013,0.667,0.0,-2.9944,0.5363894424552134,0.0,12.027,0.0,3.336,0.0,0.0,0.0,0.0,0.0,0.0,0.9044971509987019
Cp_V2_contig_18130,22.73,5.507,6.07,-2.0257,0.5848933165032676,0.0,45.46,0.0,0.0,0.0,27.534,0.0,18.21,0.0,0.0,0.9175588494402519
Cp_V2_contig_18136,0.0,6.919,27.393,6.1332,0.1858705646244464,0.0,0.0,20.226,0.0,0.0,14.369,0.0,44.788,29.867,7.524,0.7818663273930058
Cp_V2_contig_1814,176.75,301.355,532.445,0.7694,0.6096142570142361,0.0,353.501,340.37,66.973,122.839,561.479,415.115,1143.315,255.52,198.499,0.9278034727147164
Cp_V2_contig_18140,19.683,35.738,22.191,0.8572,0.5604297267887377,0.0,39.367,26.606,39.046,24.737,30.903,57.399,0.0,38.258,28.315,0.9078846173048445
Cp_V2_contig_18142,26.378,46.255,52.76,0.8079,0.5898554974889952,0.0,52.757,27.621,50.982,100.982,40.115,11.575,64.803,46.849,46.63,0.9190482670100142
Cp_V2_contig_18144,0.0,2.406,0.0,4.6473,0.37390096630005887,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_18145,0.0,14.267,3.96,7.1666,0.20827896779822422,0.0,0.0,0.0,47.614,23.721,0.0,0.0,0.0,0.0,11.88,0.7818663273930058
Cp_V2_contig_18147,0.0,15.023,19.205,7.2406,0.04997378773528173,0.0,0.0,5.8,30.674,24.398,2.509,11.734,21.656,35.961,0.0,0.7818663273930058
Cp_V2_contig_18148,5.652,18.575,16.07,1.6989,0.21380275399225307,0.0,11.305,0.0,40.174,21.179,19.473,12.051,12.14,14.984,21.087,0.7818663273930058
Cp_V2_contig_18152,1.443,30.944,4.884,4.3303,0.006542175564891672,0.0,2.886,20.516,14.291,35.75,37.228,46.934,0.0,0.0,14.652,0.7818663273930058
Cp_V2_contig_18153,112.769,425.795,375.512,1.9158,0.19713491945388734,0.0,225.538,391.77,515.609,495.762,364.786,361.046,383.238,399.463,343.834,0.7818663273930058
Cp_V2_contig_18155,0.0,89.218,134.576,9.8028,0.04424321501248382,0.0,0.0,162.247,87.837,153.846,30.267,11.892,0.0,238.839,164.888,0.7818663273930058
Cp_V2_contig_18156,26.218,50.705,53.697,0.9489,0.5130617775905654,0.0,52.436,71.916,46.109,87.428,25.712,22.357,36.749,77.515,46.828,0.8929775361062876
Cp_V2_contig_18162,34.035,70.879,24.928,1.0561,0.464923929377927,0.0,68.07,37.046,61.61,69.637,104.603,81.501,16.078,44.252,14.454,0.8811143061996468
Cp_V2_contig_18166,49.028,136.594,124.629,1.4763,0.30127092109075126,0.0,98.057,142.165,120.081,191.799,86.693,142.23,106.801,120.069,147.018,0.7818663273930058
Cp_V2_contig_18167,19.964,44.481,49.543,1.1518,0.415434508226146,0.0,39.928,75.469,31.884,19.824,46.234,48.996,44.952,58.136,45.541,0.8336202383610745
Cp_V2_contig_18169,59.972,449.928,150.967,2.9052,0.12401002181170474,0.0,119.945,141.948,885.368,983.392,154.103,84.831,83.013,190.891,178.996,0.7818663273930058
Cp_V2_contig_18176,47.866,59.355,69.004,0.3098,0.8510380001198545,0.0,95.731,95.768,32.767,38.461,82.843,46.934,125.832,44.351,36.829,1.0
Cp_V2_contig_18177,3.007,7.387,12.135,1.2691,0.3514710867409574,0.0,6.013,5.945,7.064,11.691,12.237,0.0,22.148,0.0,14.256,0.7818663273930058
Cp_V2_contig_18185,3.047,33.166,16.29,3.4021,0.028443911240810155,0.0,6.093,0.0,36.92,34.395,38.225,56.29,29.202,7.292,12.375,0.7818663273930058
