Gene ID,Gene Name,cp_hyd_r1,cp_hyd_r3,cp_rehyd_r1,cp_rehyd_r2,cp_rehyd_r3,cp_wc2_r2,cp_wc2_r3,cp_wc60_r1,cp_wc60_r2,cp_wc60_r3
Cp_V2_contig_5566,.,0.0,23.892771,0.0,0.0,26.730547,15.7317,26.423027,25.076153,32.690517,0.0
Cp_V2_contig_5567,.,0.0,11.705854,0.0,0.0,0.0,11.961892,0.0,0.0,0.0,0.0
Cp_V2_contig_5568,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5569,.,0.0,0.0,0.0,0.0,8.31617,8.047091,0.0,0.0,3.678113,0.0
Cp_V2_contig_557,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5570,.,0.0,0.0,11.812124,0.0,13.563277,12.034389,2.387229,0.0,15.090575,11.575028
Cp_V2_contig_5571,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5572,.,0.0,16.115595,0.0,21.776173,29.106596,10.729455,2.485334,12.876943,7.493725,57.716579
Cp_V2_contig_5573,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5574,.,0.0,303.149567,235.422211,71.821411,86.725777,125.056145,89.210419,169.264023,207.864929,370.400909
Cp_V2_contig_5575,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5576,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5577,.,0.0,29.264635,23.952364,0.0,21.582441,31.608393,31.360994,37.105927,23.031174,22.832932
Cp_V2_contig_5578,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5579,.,0.0,61.255291,48.725014,14.683932,1.881039,10.80195,9.61432,1.863768,26.365538,0.0
Cp_V2_contig_558,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5580,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5581,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.282213,0.0,0.0
Cp_V2_contig_5582,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5583,.,0.0,0.0,0.0,7.391912,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5584,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5585,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5586,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.46718
Cp_V2_contig_5587,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5588,.,0.0,17.478605,29.038139,0.0,0.0,0.0,0.0,0.0,19.868685,0.0
Cp_V2_contig_5589,.,0.0,0.0,0.0,0.0,0.0,0.0,3.400984,0.0,0.0,0.0
Cp_V2_contig_559,.,0.0,385.010345,387.995483,592.951172,501.64325,448.969666,499.290588,597.930664,217.661774,220.559784
Cp_V2_contig_5590,.,0.0,1635.29187,979.257935,1669.772949,1711.447998,1823.064941,1489.074951,1741.437134,1313.086304,1311.308105
Cp_V2_contig_5591,.,0.0,87.874084,211.797958,21.076937,52.075066,10.511966,0.0,0.0,43.724854,0.0
Cp_V2_contig_5592,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5593,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.623656
Cp_V2_contig_5594,.,0.0,110.00296,32.319286,0.0,71.776466,41.105412,35.808434,24.906719,116.427742,211.046051
Cp_V2_contig_5595,.,0.0,63.019188,89.903397,70.22316,142.265915,64.449226,58.699673,63.368114,90.577827,46.141548
Cp_V2_contig_5596,.,0.0,5.852927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5597,.,0.0,60.373344,79.731842,434.924103,363.733429,443.53244,182.345047,187.732269,36.609253,50.105602
Cp_V2_contig_5598,.,0.0,278.936066,336.317444,41.954094,22.473459,10.946943,28.352432,24.059551,32.587391,45.982986
Cp_V2_contig_5599,.,0.0,0.0,0.0,0.0,0.0,0.0,4.970669,0.0,0.0,0.0
Cp_V2_contig_56,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_560,.,0.0,341.794922,325.325592,368.396912,395.216095,237.715408,382.708771,392.746765,185.761887,319.026825
Cp_V2_contig_5600,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5601,.,0.0,470.318787,563.044617,79.91256,21.879448,62.56432,9.679723,0.0,280.052216,137.790405
Cp_V2_contig_5602,.,0.0,33.273491,128.292801,51.044144,101.08107,39.14801,114.194572,133.344131,45.718597,126.37394
Cp_V2_contig_5603,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5604,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5605,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5606,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5607,.,0.0,70.876541,48.725014,81.111244,69.796425,76.628601,122.337311,50.491169,80.471611,100.211205
Cp_V2_contig_5608,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5609,.,0.0,461.098267,699.868408,14.084588,40.095821,31.245911,7.194389,0.0,295.297455,127.483871
Cp_V2_contig_561,.,0.0,73.36203,101.55146,14.783823,36.333744,0.0,44.637913,0.0,130.693314,209.30188
Cp_V2_contig_5610,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5611,.,0.0,16.316036,46.920383,35.411251,50.837536,19.972734,3.809756,24.398418,33.5327,26.321297
Cp_V2_contig_5612,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5613,.,0.0,0.0,0.0,14.584042,0.0,7.757106,0.0,0.0,0.0,0.0
Cp_V2_contig_5614,.,0.0,12.026563,0.0,6.892458,0.0,8.84455,24.330114,25.076153,5.121858,24.101429
Cp_V2_contig_5615,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5616,.,0.0,0.0,0.0,0.0,29.898611,0.0,9.647021,50.660603,0.0,0.0
Cp_V2_contig_5617,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5618,.,0.0,89.156921,0.0,36.360214,140.978882,83.008278,220.900436,252.286423,97.968422,81.97657
Cp_V2_contig_5619,.,0.0,88.996567,48.560955,43.852016,67.42038,81.630852,132.605652,94.713303,74.799751,91.807411
Cp_V2_contig_562,.,0.0,21.16675,22.803963,7.292021,0.0,0.0,0.0,24.906719,21.759302,0.0
Cp_V2_contig_5620,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5621,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5622,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5623,.,0.0,35.358093,0.0,17.880436,17.12735,34.616989,0.0,0.0,4.812484,5.946076
Cp_V2_contig_5624,.,0.0,150.492386,0.0,57.736824,60.985249,89.025475,59.97504,12.199209,175.586914,254.174927
Cp_V2_contig_5625,.,0.0,11.946385,0.0,13.685026,39.798813,15.224226,71.911186,10.335441,28.324905,22.991493
Cp_V2_contig_5626,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5627,.,0.0,0.0,48.889072,0.0,0.0,0.0,0.0,0.0,2.560929,0.0
Cp_V2_contig_5628,.,0.0,0.0,0.0,7.591693,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5629,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_563,.,0.0,75.366463,58.73251,36.559998,91.527374,10.874447,51.145565,62.182079,194.080612,78.805328
Cp_V2_contig_5630,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5631,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5632,.,0.0,11.385146,0.0,14.883714,21.186434,8.409573,8.764073,0.0,2.268743,0.0
Cp_V2_contig_5633,.,0.0,0.0,0.0,0.0,0.0,0.0,2.485334,0.0,0.0,0.0
Cp_V2_contig_5634,.,0.0,116.497307,156.83876,445.712311,493.723114,499.717163,535.52417,480.343842,73.493507,85.464935
Cp_V2_contig_5635,.,0.0,259.372864,360.433868,378.785522,416.996521,313.401581,16.743305,0.0,91.95282,81.342323
Cp_V2_contig_5636,.,0.0,70.555832,0.0,52.242836,29.502604,21.531404,0.0,0.0,46.406097,22.67437
Cp_V2_contig_5637,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5638,.,0.0,0.0,12.140239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5639,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_564,.,0.0,867.83667,1060.138184,1484.07605,1273.76001,1293.261719,670.157288,711.112244,511.240479,473.149078
Cp_V2_contig_5640,.,0.0,19.082146,0.0,0.0,0.0,0.0,0.0,74.720154,4.949984,0.0
Cp_V2_contig_5641,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5642,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.416466
Cp_V2_contig_5643,.,0.0,131.490417,73.169548,41.354748,109.595245,69.016495,63.441429,87.766533,74.249756,91.014603
Cp_V2_contig_5644,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.368643,0.0,0.0
Cp_V2_contig_5645,.,0.0,362.480591,1142.002808,98.192558,93.160904,76.157379,102.607193,21.687485,1293.716064,952.402649
Cp_V2_contig_5646,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5647,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5648,.,0.0,0.0,0.0,0.0,0.0,10.511966,0.0,0.0,2.612491,0.0
Cp_V2_contig_5649,.,0.0,0.0,0.0,0.0,0.0,0.0,2.387229,0.0,0.0,0.0
Cp_V2_contig_565,.,0.0,5.692573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5650,.,0.0,40.569603,83.012985,66.327423,7.524154,42.337849,86.823189,83.022392,43.759232,48.678543
Cp_V2_contig_5651,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.296861,0.0
Cp_V2_contig_5652,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5653,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5654,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5655,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5656,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5657,.,0.0,17.077719,0.0,0.0,14.751302,0.0,2.58344,0.0,0.0,0.0
Cp_V2_contig_5658,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5659,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_566,.,0.0,22.85047,20.50716,72.320869,0.0,45.67268,29.496994,25.584452,19.009312,11.416466
Cp_V2_contig_5660,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5661,.,0.0,144.55928,84.817619,168.615494,139.790863,216.618988,176.949265,110.640045,132.515182,51.215534
Cp_V2_contig_5662,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5663,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5664,.,0.0,0.0,11.648067,0.0,0.0,0.0,0.0,0.0,0.0,23.625742
Cp_V2_contig_5665,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5666,.,0.0,0.0,0.0,7.391912,0.0,0.0,0.0,0.0,2.578116,0.0
Cp_V2_contig_5667,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5668,.,0.0,67.1884,71.857094,78.014633,36.333744,43.207802,4.905265,12.199209,89.340332,73.255653
Cp_V2_contig_5669,.,0.0,0.0,0.0,0.0,0.0,0.0,2.354527,0.0,0.0,22.515808
Cp_V2_contig_567,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5670,.,0.0,6.093459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5671,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5672,.,0.0,181.921799,166.354095,143.642822,243.247971,260.624237,252.882767,253.641891,121.377724,252.747879
Cp_V2_contig_5673,.,0.0,99.0187,153.39357,41.854202,68.509399,16.456663,0.0,18.298813,319.102081,327.589142
Cp_V2_contig_5674,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5675,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5676,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5677,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5678,.,0.0,168.532227,23.624249,185.596924,125.633568,51.037407,38.424576,92.849533,78.787239,137.473282
Cp_V2_contig_5679,.,0.0,96.934097,23.460192,90.500977,116.327377,62.346828,35.023594,94.374435,40.734241,70.718666
Cp_V2_contig_568,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5680,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5681,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5682,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5683,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5684,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5685,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5686,.,0.0,52.115105,0.0,92.099228,57.619179,120.271385,159.290314,101.151772,54.587318,21.722998
Cp_V2_contig_5687,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5688,.,0.0,54.440239,48.725014,7.391912,0.0,21.023932,2.387229,0.0,11.446837,0.0
Cp_V2_contig_5689,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_569,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5690,.,0.0,64.783081,56.271648,14.38426,120.188461,30.665941,140.879211,127.24453,59.331055,36.944954
Cp_V2_contig_5691,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73359
Cp_V2_contig_5692,.,0.0,5.77275,0.0,0.0,7.128146,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5693,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5694,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5695,.,0.0,108.078712,0.0,73.219879,57.223171,110.049408,63.670341,37.953094,61.084171,147.145569
Cp_V2_contig_5696,.,0.0,0.0,0.0,0.0,0.0,0.0,2.419931,0.0,0.0,0.0
Cp_V2_contig_5697,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5698,.,0.0,35.197739,0.0,57.537041,55.73814,72.496315,18.640007,0.0,7.356225,0.0
Cp_V2_contig_5699,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_57,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.160648
Cp_V2_contig_570,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5700,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5701,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5702,.,0.0,118.2612,24.444536,156.678558,65.341339,74.018738,369.628082,296.847412,13.492143,78.646767
Cp_V2_contig_5703,.,0.0,6.013281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5704,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5705,.,0.0,16.997541,11.976182,14.683932,7.32615,33.855778,11.118601,12.368643,2.474992,11.575028
Cp_V2_contig_5706,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5707,.,0.0,46.342354,143.222015,56.937698,26.334539,32.26086,25.932501,12.368643,37.709251,58.350826
Cp_V2_contig_5708,.,0.0,17.077719,24.116421,17.680655,14.454296,0.0,11.903443,0.0,38.087376,57.399452
Cp_V2_contig_5709,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_571,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5710,.,0.0,0.0,24.444536,0.0,14.6523,26.316162,4.676353,0.0,19.112436,34.883648
Cp_V2_contig_5711,.,0.0,31.429417,72.513321,21.876062,23.562483,18.124079,15.827655,23.720684,33.721764,0.0
Cp_V2_contig_5712,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5713,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5714,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.474992,0.0
Cp_V2_contig_5715,.,0.0,393.509125,338.77829,218.660736,462.834473,212.704193,397.980499,460.181274,301.055267,511.996796
Cp_V2_contig_5716,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5717,.,0.0,0.0,12.304296,7.292021,0.0,10.149484,4.839861,0.0,16.39682,22.515808
Cp_V2_contig_5718,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5719,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_572,.,0.0,14.832761,0.0,0.0,0.0,0.0,4.839861,0.0,0.0,0.0
Cp_V2_contig_5720,.,0.0,2122.848633,2192.133545,3026.688232,2916.104736,2887.383301,1844.772095,1829.03418,4044.61792,4058.39502
Cp_V2_contig_5721,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5722,.,0.0,43.135273,47.576614,64.329613,51.481049,48.935013,75.475677,241.188522,17.239006,32.02953
Cp_V2_contig_5723,.,0.0,0.0,0.0,0.0,0.0,9.062039,0.0,0.0,0.0,0.0
Cp_V2_contig_5724,.,0.0,0.0,0.0,0.0,14.850304,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5725,.,0.0,17.478605,22.639906,11.787103,17.968868,5.219735,28.646748,11.352042,32.467079,53.752529
Cp_V2_contig_5726,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5727,.,0.0,0.0,0.0,7.292021,28.512583,21.023932,9.548916,0.0,9.934342,0.0
Cp_V2_contig_5728,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.538076,0.0,0.0
Cp_V2_contig_5729,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_573,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5730,.,0.0,0.0,0.0,0.0,0.0,0.0,2.485334,0.0,0.0,0.0
Cp_V2_contig_5731,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5732,.,0.0,142.314331,35.928547,96.993866,106.278671,74.598709,84.599472,49.474571,197.346222,112.499756
Cp_V2_contig_5733,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5734,.,0.0,0.0,0.0,7.292021,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5735,.,0.0,193.948364,484.461182,258.716919,386.899902,364.583954,110.499268,149.440308,382.626862,413.371216
Cp_V2_contig_5736,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5737,.,0.0,30.226761,35.764488,14.38426,78.112595,5.50972,9.45081,0.0,38.568623,34.725082
Cp_V2_contig_5738,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5739,.,0.0,121.147575,37.40506,58.336166,96.229965,150.429855,137.739838,37.614227,99.618423,230.549194
Cp_V2_contig_574,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5740,.,0.0,0.0,0.0,0.0,21.48344,0.0,5.722809,0.0,0.0,0.0
Cp_V2_contig_5741,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5742,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5743,.,0.0,40.409252,70.872749,51.044144,56.23315,129.623413,61.446621,37.27536,76.002876,0.0
Cp_V2_contig_5744,.,0.0,50.832272,88.098763,75.41748,85.339745,151.879776,9.941338,37.27536,108.69339,82.769379
Cp_V2_contig_5745,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.876943,0.0,0.0
Cp_V2_contig_5746,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5747,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5748,.,0.0,0.0,0.0,21.176828,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5749,.,0.0,69.834244,23.624249,139.247635,83.359703,55.024704,95.031334,58.793411,91.402824,67.864548
Cp_V2_contig_575,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5750,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5751,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5752,.,0.0,0.0,0.0,14.683932,0.0,5.50972,0.0,0.0,0.0,0.0
Cp_V2_contig_5753,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5754,.,0.0,0.0,0.0,0.0,0.0,0.0,8.665968,12.199209,7.768724,0.0
Cp_V2_contig_5755,.,0.0,0.0,0.0,0.0,0.0,0.0,2.485334,0.0,0.0,0.0
Cp_V2_contig_5756,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.949984,0.0
Cp_V2_contig_5757,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5758,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5759,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_576,.,0.0,35.037384,0.0,0.0,0.0,0.0,4.774458,14.571278,25.47179,11.257904
Cp_V2_contig_5760,.,0.0,191.462875,159.135574,838.382629,820.528809,649.421997,66.613503,81.666924,457.564117,507.715607
Cp_V2_contig_5761,.,0.0,11.946385,69.396233,17.480873,74.944534,31.4634,59.746128,25.415018,55.44669,0.0
Cp_V2_contig_5762,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5763,.,0.0,0.0,23.460192,0.0,0.0,0.0,0.0,0.0,8.284348,0.0
Cp_V2_contig_5764,.,0.0,62.217419,154.706024,55.039776,6.930142,50.819916,16.710602,0.0,151.180756,68.97448
Cp_V2_contig_5765,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5766,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5767,.,0.0,0.0,0.0,0.0,0.0,0.0,4.709054,0.0,0.0,0.0
Cp_V2_contig_5768,.,0.0,0.0,0.0,0.0,0.0,0.0,4.774458,0.0,4.537485,0.0
Cp_V2_contig_5769,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_577,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5770,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5771,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5772,.,0.0,64.622726,101.223343,128.659225,70.093437,84.603195,44.016579,120.467186,54.587318,0.0
Cp_V2_contig_5773,.,0.0,146.563705,451.813782,141.245453,130.781677,109.396935,790.434387,851.572571,242.377319,231.500565
Cp_V2_contig_5774,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5775,.,0.0,28.86375,11.812124,7.292021,14.6523,5.437223,0.0,12.707509,1.289058,0.0
Cp_V2_contig_5776,.,0.0,5.612396,0.0,0.0,0.0,0.0,2.321826,0.0,0.0,0.0
Cp_V2_contig_5777,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5778,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5779,.,0.0,358.55191,186.533142,21.876062,50.194031,37.553089,64.945709,34.903294,159.533844,196.616913
Cp_V2_contig_578,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_5780,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
